,id,lieu,heure,jour,prix,distance,nombre de partants,corde,température,vent,numero de départ,nom cheval,sexe cheval,age cheval,fer,driver,entraineur,gain,musique monté,musique attelé,cote ouverture,cote fermeture,place,temps : en secondes
268,1611,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,5.0,Egerie De Mil,F,4,False,M.Heurtebise,F.Pelmoine-,2280,['D'],[4],26,28,8,91.0
269,1612,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,6.0,Easy Run,H,4,deferre_anterieurs_posterieurs,Mlle.M.Blot,L.Delestre-,4160,[],"[0, 'D']",20,29,7,83.0
270,1613,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,7.0,Ecrin Du Dropt,H,4,False,A.Honore,Ch.Feyte-,5850,[],[],4.6,3.3,False,78.5
271,1614,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,8.0,Exocet De Corday,H,4,deferre_posterieurs,Mlle.C.Saout,Th.Troussard-,10110,[8],['D'],20,34,False,False
272,1615,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,9.0,Eagle Rainbow,H,4,deferre_anterieurs_posterieurs,Mlle.M.Lable,K.Thonnerieux-,10680,[4],['D'],10,9.7,False,False
273,1616,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,10.0,Emeraude D'albr.,F,4,deferre_anterieurs_posterieurs,C.Gazengel,B.Vanacker-,11650,[],"['D', 0]",12,9.2,4,80.16666666666667
274,1617,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,11.0,Ecusson D'albret,H,4,deferre_anterieurs_posterieurs,P.Gesret,B.Vanacker-,12330,[5],[0],14,19,2,79.5
275,1618,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,12.0,Elias Du Padoue.,H,4,False,S.Zamparo,S.Bouisson-,13370,[6],[5],9,10,False,False
276,1619,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,13.0,Elegante Jade,F,4,deferre_anterieurs_posterieurs,D.Laisis,N.Langlois-,13740,[2],[3],5.2,4.7,6,80.33333333333333
277,1674,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,1.0,Danguie De Blon.,F,5,deferre_posterieurs,A.Lherete,J.l.Giot,8950,[],"[6, 0]",18,23,False,False
278,1675,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,2.0,Doriane Dairpet,F,5,deferre_posterieurs,G.Blandin,A.g.Maillard,9040,"[5, 'D']",[],13,21,False,False
279,1676,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,3.0,Djaf De Belaise,H,5,deferre_posterieurs,L.m.David,G.Hernot,9490,['A'],[9],57,65,False,False
280,1677,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,4.0,Diva De Crepon,F,5,False,Mlle.M.Grolier,P.m.Enault,14210,[5],[2],52,47,False,False
281,1678,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,5.0,Djoko Des Titha.,M,5,deferre_anterieurs_posterieurs,Ch.Mottier,P.Dessartre,14620,[],"[4, 9]",25,26,5,77.16666666666667
282,1679,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,6.0,Dambie Du Vivier,F,5,deferre_anterieurs_posterieurs,A.ph.Grimault,Ch.Boisnard,14840,"['D', 'D']",[],22,17,1,80.16666666666667
283,1680,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,7.0,Defi De Tillard,H,5,deferre_anterieurs,ChristopherCorbi.,Et.Lefranc,15070,[],"['D', 2]",18,22,False,False
284,1681,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,8.0,Darling Du Cogl.,F,5,deferre_posterieurs,Mlle.M.Collet,J.f.Popot,15140,[5],['D'],17,21,False,76.16666666666667
285,1682,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,9.0,Defi De Bellande,M,5,False,P.Geray,S.Hardy,15430,[],"[0, 'D']",84,105,8,78.16666666666667
286,1683,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,10.0,Dear Lovely Girl,F,5,False,Mlle.A.Brouel,Ph.Daugeard,15640,[],"['D', 'D']",57,63,9,78.33333333333333
287,1684,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,11.0,Dancer For Money,H,5,False,Mlle.Ch.Lefebvre,N.Janssens,15764,"[4, 4]",[],21,18,2,76.33333333333333
288,1685,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,12.0,Djamena,F,5,False,P.ph.Ploquin,Ph.Marie,17390,[],"['D', 0]",47,25,False,False
289,1686,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,13.0,Dream Du Choquel,H,5,deferre_anterieurs_posterieurs,LeoAbrivard,N.Bridault,23340,"[1, 'D']",[],4.3,5.5,4,76.5
290,1687,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,14.0,Djoy De Bellande,F,5,deferre_anterieurs_posterieurs,Mlle.NoemieHardy,S.Hardy,26600,"[1, 2]",[],4.9,4.2,6,77.0
291,1688,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,15.0,Diva Gibus,F,5,False,P.Houel,Ch.Clin,27440,"['D', 3]",[],22,9.6,False,False
292,1689,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,16.0,Dynamique Style,M,5,False,F.Desmigneux,AndersLindqvist,29730,"['D', 7]",[],21,35,3,76.33333333333333
293,1690,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,17.0,Dax Gede,H,5,deferre_anterieurs_posterieurs,False,T.LeBeller,34380,[0],[5],8.8,8.4,7,77.0
294,1691,CABOURG, 15h20,7 Jan,26000,2750,18,droite,5,44,18.0,Deesse Vallembr.,F,5,False,Mlle.C.Cheradame,B.Lefevre,34870,"['D', 5]",[],15,15,False,False
295,1750,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,1.0,Un First,H,10,False,J.y.Ricart,J.m.Bazire,228500,"[4, 'D']",[],2.4,2.5,8,76.16666666666667
296,1751,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,2.0,Varum Boy,H,9,deferre_anterieurs_posterieurs,Mlle.A.Zabe,Y.Dreux,233170,"[5, 'D']",[],53,48,5,75.16666666666667
297,1752,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,3.0,Accord Marjacq,H,8,deferre_anterieurs_posterieurs,V.Saussaye,J.Dubreil,235230,"[2, 'D']",[],17,15,2,74.83333333333333
298,1753,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,4.0,Atout De Kacy,H,8,deferre_posterieurs,J.Balu,A.Thomas,241960,['D'],[0],6.5,6,False,False
299,1754,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,5.0,Vermeer Jarzeen,H,9,False,A.Velany,J.Warin,244460,"['D', 'D']",[],108,153,1,79.5
300,1755,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,6.0,And Gibus,H,8,deferre_posterieurs,P.Thieulent,G.Delacour,261320,"[9, 'D']",[],70,60,9,76.33333333333333
301,1756,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,7.0,Vivaldi D'amboi.,H,9,deferre_anterieurs_posterieurs,A.Rebeche,M.Varin,269630,[3],[0],11,10,6,75.0
302,1757,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,8.0,Up Julry,M,10,deferre_posterieurs,Mlle.E.Desmigneux,J.p.Gauvin,277440,"[0, 4]",[],40,44,False,False
303,1758,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,9.0,Arena Del Phedo,F,8,deferre_anterieurs_posterieurs,Mlle.O.Briand,P.Touvais,280935,"[5, 9]",[],15,12,3,75.0
304,1759,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,10.0,Vincent Des Obe.,H,9,deferre_posterieurs,Th.Constans,A.Chavatte,284440,"[7, 0]",[],78,35,False,False
305,1760,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,11.0,Victoria Du Via.,F,9,deferre_anterieurs_posterieurs,Mlle.D.Besse,B.Goetz,291490,[],"[0, 'D']",13,17,4,75.16666666666667
306,1761,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,12.0,Be Mine De Houe.,F,7,deferre_anterieurs_posterieurs,K.Petitjean,F.Leblanc,402155,"[6, 6]",[],29,35,7,74.66666666666667
307,1762,VINCENNES, 13h10,8 Jan,88000,2850,13,gauche,9,9,13.0,Americaine,F,8,deferre_anterieurs_posterieurs,A.Angot,J.p.Marmion,422710,"[3, 6]",[],4.9,5.5,False,74.0
308,1799,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,1.0,Bill Des Couper.,H,7,False,A.Angot,Ed.Coubard-meuni.,106090,[],"['D', 7]",6.2,5.4,6,76.16666666666667
309,1800,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,2.0,Batata,F,7,deferre_posterieurs,A.Lamy,F.Lamare,112330,[5],['D'],9.4,12,False,75.33333333333333
310,1801,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,3.0,Cale Des Malber.,F,6,deferre_anterieurs_posterieurs,E.Raffin,DamienLecroq,121230,['D'],[9],13,18,False,False
311,1802,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,4.0,Calypso Vinoir,F,6,deferre_anterieurs_posterieurs,A.Prat,D.m.Bonne,121540,"[4, 6]",[],16,12,2,75.66666666666667
312,1803,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,5.0,Aredo D'eam,H,8,deferre_anterieurs_posterieurs,A.Abrivard,M.Varin,121800,[5],[8],14,18,7,76.0
313,1804,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,6.0,Amazone Des Iris,F,8,False,M.Abrivard,G.Paille,121820,[],"['D', 6]",45,43,False,False
314,1805,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,7.0,Cenora,F,6,False,M.Mottier,D.Mottier,122850,"['D', 'D']",[],4.7,3.4,3,75.66666666666667
315,1806,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,8.0,Banco Boy,H,7,deferre_anterieurs_posterieurs,D.Bonne,Y.Dreux,164360,"['D', 3]",[],5,7.7,False,False
316,1807,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,9.0,Billy De La Cal.,H,7,deferre_anterieurs_posterieurs,A.Dabouis,S.Yana,230510,"['D', 'D']",[],10,13,4,75.5
317,1808,VINCENNES, 15h00,8 Jan,85000,2850,10,gauche,9,9,10.0,Amour Du Loup,H,8,deferre_anterieurs_posterieurs,D.Thomain,F.Anne,243920,[],"[4, 9]",6,5.4,5,75.5
318,1844,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,1.0,Cyga De Vandel,F,6,False,A.Lamy,G.Curens,53690,['D'],[5],16,34,7,79.66666666666667
319,1845,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,2.0,City Girl,F,6,deferre_anterieurs_posterieurs,D.Bonne,D.Bonne,56170,"[1, 'D']",[],8.5,8.9,4,75.16666666666667
320,1846,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,3.0,Casa Jenilou,F,6,False,P.Houel,Th.Lamare,81430,"['D', 1]",[],5.8,4.2,5,75.0
321,1847,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,4.0,Celinia Du Pont,F,6,False,A.Abrivard,L.cl.Abrivard,96190,[0],[0],9.8,7.5,3,74.33333333333333
322,1848,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,5.0,Callisto Marjack,F,6,deferre_anterieurs_posterieurs,D.Thomain,P.Toutain,96330,[6],[0],8.4,17,6,76.5
323,1849,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,6.0,Cadence Des Gir.,F,6,deferre_anterieurs_posterieurs,M.Abrivard,M.Abrivard,97900,"['D', 4]",[],5.7,5.4,2,74.0
324,1850,VINCENNES, 17h01,8 Jan,46000,2850,7,gauche,9,9,7.0,Cathy Du Vivier,F,6,False,M.Mottier,D.Mottier,97990,"['D', 1]",[],2.4,2.4,False,73.83333333333333
325,1888,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,1.0,Arabole Du Varl.,F,8,deferre_anterieurs_posterieurs,P.Ollitrault,M.Dupuis,106140,"[4, 9, 3]",[0],44,90,1,76.0
326,1889,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,2.0,Thai Goodwill,F,6,deferre_posterieurs,Mlle.M.Collet,B.Goop,109084,[],"[5, 8, 7, 6]",16,13,3,73.83333333333333
327,1890,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,3.0,Chris D'occagnes,H,6,deferre_posterieurs,Mlle.E.Desmigneux,A.RipollRigo,118340,"['D', 'D']",[],50,113,5,74.5
328,1891,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,4.0,Pandora Face,F,6,deferre_posterieurs,A.Angot,L.Kolgjini,119778,[],"[1, 5, 2]",9.5,10,6,74.83333333333333
329,1892,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,5.0,Adios Amigo,H,8,deferre_anterieurs_posterieurs,D.Castillejo,P.Coignard,122408,[1],"[5, 6, 5]",14,21,1,76.16666666666667
330,1893,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,6.0,Berlioz Griff,H,7,deferre_posterieurs,J.Lehericey,H.Gilles,129460,"[5, 4, 2, 4]",[],15,24,9,75.0
331,1894,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,7.0,Brooklyn Bridge,H,7,deferre_anterieurs_posterieurs,L.th.Wissocq,F.Leblanc,133940,"[9, 3, 0, 0]",[],62,56,8,75.5
332,1895,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,8.0,Talisker Horse,F,6,deferre_anterieurs_posterieurs,P.Thieulent,Th.Levesque,137324,"[6, 1]","[4, 'D']",4.7,4,False,73.5
333,1896,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,9.0,Ceres D'ortige,F,6,deferre_anterieurs_posterieurs,M.Tijou,F.Leblanc,141370,"[7, 1, 8]",[],12,10,False,False
334,1897,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,10.0,Bad Girl,F,7,deferre_anterieurs_posterieurs,Mlle.Ch.Lefebvre,E.Gout,144480,"[1, 7]","[0, 'D']",20,22,1,76.16666666666667
335,1898,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,11.0,Calypso Vinoir,F,6,deferre_anterieurs_posterieurs,B.Hardy,D.m.Bonne,144870,"[4, 2]",[],11,11,4,73.83333333333333
336,1899,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,12.0,Cappricia Verde.,F,6,False,A.Rebeche,MmeE.Le,153960,"['D', 'D', 8, 7]",[],80,88,1,75.83333333333333
337,1900,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,13.0,As De Muze,M,8,False,R.Marty,Y.Desmet,155250,[1],[2],4.2,4.6,2,73.66666666666667
338,1901,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,14.0,Baraka De Lou,F,7,deferre_anterieurs_posterieurs,Mlle.E.Lefebure,AnthonyDollion,156080,[],"[0, 9]",9,6.2,1,76.16666666666667
339,1902,VINCENNES, 20h42,23 Mar,46000,2200,15,gauche,5,11,15.0,As De Crepon,H,8,deferre_anterieurs_posterieurs,Mlle.Ch.Callico,B.Marigliano,159650,[0],[0],50,166,7,75.5
340,1954,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,False,Fleur,False,False,False,False,False,False,False,False,False,False,False,False
341,1955,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,2.0,Fela Kuti Jeep,F,3,False,A.Abrivard,L.Koubiche,False,[],[5],9,12,False,False
342,1956,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,3.0,Fortuna Jiel,F,3,False,M.Abrivard,J.l.Dersoir,False,"[5, 'D']",[],6.7,7.6,False,False
343,1957,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,4.0,Flora Marboula,F,3,False,A.Garandeau,K.Hawas,1200,[],[],11,13,4,89.33333333333333
344,1958,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,5.0,Frenesie De Kacy,F,3,False,A.Barrier,G.Thorel,2200,[],"[4, 5]",6.6,9.1,2,78.0
345,1959,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,6.0,Fidji Gepe,F,3,False,Y.Lebourgeois,L.Peschet,2560,[],"[3, 6]",3.6,2.9,False,76.83333333333333
346,1960,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,7.0,Fiovie De Guegue,F,3,False,P.ph.Ploquin,D.Desclos,2720,[],['D'],9,6.8,3,78.16666666666667
347,1961,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,8.0,Filka Dream,F,3,False,E.Raffin,A.g.Maillard,4760,"['D', 3, 8, 'D']",[],5.1,4.4,False,False
348,1962,VINCENNES, 22h57,23 Mar,32000,2200,9,gauche,5,11,9.0,Funny Clemaxelle,F,3,False,Mlle.M.Lemonnier,LoicGroussard,7120,"[5, 5, 'D']",[7],11,16,False,False
349,2105,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,1.0,Djizan,M,5,False,D.Castillejo,J.l.Giot,9600,[6],[8],51,79,False,False
350,2106,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,2.0,Dusty Mesnilois,H,5,False,G.Gervais,Th.Gauchet,9640,[],"['D', 4]",31,42,False,False
351,2107,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,3.0,Delta De La Val.,H,5,False,P.Thieulent,A.Ternisien,11570,[6],"[7, 5, 'D']",39,70,6,77.33333333333333
352,2108,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,4.0,Dangerously,H,5,deferre_anterieurs_posterieurs,Mlle.M.Collet,St.Meunier,12230,[4],[0],2.9,5.9,3,76.33333333333333
353,2109,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,5.0,Duo Gede,H,5,False,L.Jublot,A.Pillon,12270,[],"[0, 'D']",54,39,False,False
354,2110,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,6.0,Deesse Du Saras.,F,5,deferre_anterieurs_posterieurs,BastienJoseph,D.Marsault,12340,"[8, 5, 3]",[],11,7.8,2,76.33333333333333
355,2111,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,7.0,Dozule Gitan,H,5,deferre_anterieurs,B.Blary,F.Delenclos,18480,['D'],[0],21,20,4,76.66666666666667
356,2112,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,8.0,Dico Mona,H,5,False,M.Kondritz,F.Blandin,18760,[],"[8, 'D']",53,77,False,False
357,2113,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,9.0,Dicario Du Douet,H,5,False,M.Colleville,Ph.Lefrancois,19290,[],"['D', 'D']",37,18,7,77.33333333333333
358,2114,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,10.0,Django Du Jaguy,H,5,False,P.Ollitrault,M.Dupuis,21060,"[5, 6, 'D', 0]",[],30,48,False,False
359,2115,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,11.0,Diplomatie,F,5,deferre_anterieurs,V.Saussaye,G.Beaufils,21130,[],"['D', 'D', 6, 5]",17,8.9,8,77.16666666666667
360,2116,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,12.0,Disco D'em,H,5,False,Mlle.E.Fossard,Ch.Bouffard,21460,"['D', 6]",[0],47,33,False,False
361,2117,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,13.0,Diva De Beausol.,F,5,False,F.Poisson,NilsPacha,21750,"[8, 'D']",[],40,53,False,False
362,2118,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,14.0,Diva Des Mulott.,F,5,deferre_anterieurs_posterieurs,D.Dulong,S.Hardy,22130,"[6, 'D']",[],14,7.3,False,76.0
363,2119,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,15.0,Denver Delo,H,5,deferre_anterieurs_posterieurs,Mlle.E.Lefebure,P.Cimarosti,23820,[],"[7, 5]",38,47,False,False
364,2120,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,16.0,Daria Del Green,F,5,deferre_posterieurs,A.Angot,F.Terry,24710,"[5, 'D']",[],13,17,False,False
365,2121,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,17.0,Domino Du Bon A.,H,5,False,M.Pean,R.ch.Larue,45270,"[6, 4, 'D', 7]",[],15,18,5,76.5
366,2122,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,18.0,Duchesse Danica,F,5,False,Mlle.O.Herbiniere,L.m.David,47010,[],"[7, 0, 9, 6]",38,71,9,76.66666666666667
367,2123,CAEN, 12h51,24 Mar,21000,2450,19,droite,13,7,19.0,Dolce Vita Phedo,F,5,False,K.Petitjean,OlivierTouvais,51300,"[3, 0]",[],6.6,4.7,1,77.16666666666667
368,2138,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,1.0,Edison D'ariane,H,4,False,GuillaumeMartin,D.Bethouart,False,[],['D'],1.3,3.7,False,False
369,2139,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,2.0,Ekeren,M,4,False,F.Lagadeuc,P.Viel,False,[],['R'],25,20,False,74.0
370,2140,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,3.0,Extreme Barth,H,4,False,Mlle.L.Gautherot,A.Sourice,False,[],['D'],140,107,5,76.0
371,2141,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,4.0,Echo Des Mesnils,H,4,False,S.e.Pasquier,A.Tessandier,1650,[8],['R'],135,112,False,False
372,2142,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,5.0,Erable De Bomo,H,4,False,Mlle.C.Cheradame,Ph.Marie,3980,['D'],"[0, 8, 7]",165,139,8,79.5
373,2143,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,6.0,Eden Du Varlet,M,4,deferre_anterieurs_posterieurs,P.ch.Jean,M.Dupuis,7270,[4],[5],32,13,3,75.83333333333333
374,2144,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,7.0,Easy D'or,H,4,False,L.m.David,L.m.David,10270,[],"[9, 'D']",32,27,6,77.5
375,2145,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,8.0,Espoir Darche,H,4,deferre_anterieurs_posterieurs,B.Rochard,F.Blandin,10550,[5],"[9, 'D']",19,21,4,76.16666666666667
376,2146,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,9.0,El Fuego De Bez,H,4,False,Cl.Frecelle,M.Bezier,12260,"[2, 7, 3]",['D'],19,6.6,2,75.33333333333333
377,2147,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,10.0,Evan Phil,M,4,False,F.Poisson,NilsPacha,12460,"[9, 6]",[],165,55,7,78.66666666666667
378,2148,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,11.0,Emiliano Bello,H,4,deferre_anterieurs_posterieurs,LeoAbrivard,L.cl.Abrivard,14540,"[1, 'D', 3]",[],6.4,2.2,False,False
379,2149,CAEN, 13h50,24 Mar,18000,2450,12,droite,13,7,12.0,Electhor D'eva,H,4,False,F.Desmigneux,C.j.DeLeeuw,15270,[],"['D', 9]",63,18,False,False
380,2178,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,1.0,Bonus Des Iles,H,7,False,F.Desmigneux,R.Jajolet,32680,"[0, 7]",[],44,99,False,False
381,2179,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,2.0,Chakalakaboumbo.,H,6,False,L.Lalande,F.Terry,35310,"[0, 5]",[],67,94,1,78.0
382,2180,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,3.0,Basho Carisaie,H,7,False,P.ch.Jean,St.Provoost,37790,"[0, 0, 7, 'D']",[],48,64,9,77.16666666666667
383,2181,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,4.0,Cheesecake,A,False,deferre_anterieurs_posterieurs,False,6G.Lenain,False,[],[],False,31,2,76.0
384,2182,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,5.0,Check Point Cha.,H,6,False,F.Lagadeuc,Th.Levesque,43300,"[0, 8]",[],4.8,3.6,False,75.33333333333333
385,2183,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,False,Cimoko,False,False,False,False,False,False,False,False,False,False,False,False
386,2184,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,7.0,Bayard,H,7,False,P.Ollitrault,V.Viel,45560,[],"[5, 3]",12,28,7,76.5
387,2185,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,8.0,Coeur Du Chene,H,6,deferre_anterieurs,R.Joly,Cl.Casseron,45810,"['D', 7]",[],6.7,9.6,3,76.16666666666667
388,2186,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,9.0,Bacchus D'ostal,A,False,False,False,7A.Angot,False,[],[],False,5.6,5,76.33333333333333
389,2187,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,10.0,Blas De Boussie.,H,7,False,Mlle.O.Herbiniere,DavidRadomski,56400,"['D', 8, 2, 4]",[],39,22,False,False
390,2188,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,11.0,Borsalino De Be.,H,7,False,W.Jehanne,J.r.Launois,63010,"[6, 'D']",[],30,26,6,75.66666666666667
391,2189,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,12.0,Centaure Gede,H,6,False,L.Jublot,A.Pillon,76410,"[0, 4]","[9, 6]",8.5,9.1,False,False
392,2190,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,13.0,Alphabet Gel,H,8,deferre_anterieurs_posterieurs,C.Herivaux,P.l.Desaunette,88930,['D'],[0],18,25,False,False
393,2191,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,14.0,Blue Jag De Saon,H,7,False,S.e.Pasquier,H.Gilles,93960,"[3, 6]",[],5.9,4.1,4,75.5
394,2192,CAEN, 15h30,24 Mar,20000,2450,15,droite,13,7,15.0,Buesno Del Campo,H,7,False,B.Rochard,St.Rouxel,94720,"[4, 2]",[],37,36,8,76.33333333333333
395,2326,VINCENNES, 22h06,13 Avr,36000,2850,7,gauche,17,11,1.0,Fanny Frazeenne,F,3,False,Mlle.M.Lemonnier,V.Brazon,False,[],[],13,28,False,False
396,2327,VINCENNES, 22h06,13 Avr,36000,2850,7,gauche,17,11,2.0,Fee De La Boate.,F,3,False,A.Garandeau,F.Rochette,False,[],[],34,52,4,79.16666666666667
397,2328,VINCENNES, 22h06,13 Avr,36000,2850,7,gauche,17,11,3.0,Feerie De Rivray,F,3,False,Mlle.Ch.Callico,R.Jajolet,1620,[],"['D', 'D']",40,56,6,90.33333333333333
398,2329,VINCENNES, 22h06,13 Avr,36000,2850,7,gauche,17,11,4.0,Frenesie De Kacy,F,3,False,A.Barrier,G.Thorel,10200,[2],"[4, 5]",6.5,7.4,3,78.33333333333333
399,2330,VINCENNES, 22h06,13 Avr,36000,2850,7,gauche,17,11,5.0,First Lucernaise,F,3,False,R.Marty,F.Heon,12960,[4],"[8, 3, 'D']",9.1,20,5,79.33333333333333
400,2331,VINCENNES, 22h06,13 Avr,36000,2850,7,gauche,17,11,6.0,Fella's Aventure,F,3,False,A.Abrivard,Ch.Clin,13120,[2],[],4.4,5.7,2,78.16666666666667
